; saxpy-grid 1048576 1073741824, Wed Sep 12 21:20:49 2018
index,dev_id,dev_name,dev_CC,dev_memClock,dev_clock,n,numSMs,blocks_i,blocks_i/numSMs,blocks_n,TBlocksize,TRuns,min_time,max_throughput
  11, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 32768, 2520, 32768, 128, 5, 0.309056 ms, 162.856 GB/s
   0, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 26, 2, 16384, 256, 5, 0.424704 ms, 118.51 GB/s
   1, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 52, 4, 16384, 256, 5, 0.344288 ms, 146.191 GB/s
   2, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 104, 8, 16384, 256, 5, 0.321792 ms, 156.41 GB/s
   3, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 208, 16, 16384, 256, 5, 0.322304 ms, 156.162 GB/s
   4, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 416, 32, 16384, 256, 5, 0.319968 ms, 157.302 GB/s
   5, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 832, 64, 16384, 256, 5, 0.320224 ms, 157.176 GB/s
   6, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 1664, 128, 16384, 256, 5, 0.323136 ms, 155.76 GB/s
   7, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 3328, 256, 16384, 256, 5, 0.321536 ms, 156.535 GB/s
   8, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 6656, 512, 16384, 256, 5, 0.31248 ms, 161.072 GB/s
   9, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 13312, 1024, 16384, 256, 5, 0.313024 ms, 160.792 GB/s
  10, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 16384, 1260, 16384, 256, 5, 0.313024 ms, 160.792 GB/s
   0, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 26, 2, 8192, 512, 5, 0.346368 ms, 145.313 GB/s
   1, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 52, 4, 8192, 512, 5, 0.319648 ms, 157.46 GB/s
   2, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 104, 8, 8192, 512, 5, 0.322528 ms, 156.054 GB/s
   3, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 208, 16, 8192, 512, 5, 0.317472 ms, 158.539 GB/s
   4, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 416, 32, 8192, 512, 5, 0.31888 ms, 157.839 GB/s
   5, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 832, 64, 8192, 512, 5, 0.320128 ms, 157.224 GB/s
   6, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 1664, 128, 8192, 512, 5, 0.317536 ms, 158.507 GB/s
   7, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 3328, 256, 8192, 512, 5, 0.315776 ms, 159.39 GB/s
   8, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 6656, 512, 8192, 512, 5, 0.313504 ms, 160.545 GB/s
   9, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 8192, 630, 8192, 512, 5, 0.315136 ms, 159.714 GB/s
   0, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 26, 2, 4096, 1024, 5, 0.319072 ms, 157.744 GB/s
