; reduction-grid 1048576 1073741824, Thu Mar 15 08:20:57 2018
index,dev_id,dev_name,dev_CC,dev_memClock,dev_clock,n,numSMs,blocks_i,blocks_i/numSMs,blocks_n,TBlocksize,TRuns,min_time,max_throughput
   5, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 832, 64, 65536, 64, 5, 0.228896 ms, 146.592 GB/s
   6, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 1664, 128, 65536, 64, 5, 0.228064 ms, 147.127 GB/s
   7, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 3328, 256, 65536, 64, 5, 0.23616 ms, 142.083 GB/s
   8, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 6656, 512, 65536, 64, 5, 0.265696 ms, 126.289 GB/s
   9, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 13312, 1024, 65536, 64, 5, 0.286144 ms, 117.264 GB/s
  10, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 26624, 2048, 65536, 64, 5, 0.355808 ms, 94.3049 GB/s
  11, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 53248, 4096, 65536, 64, 5, 0.653088 ms, 51.3781 GB/s
  12, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 65536, 5041, 65536, 64, 5, 0.744256 ms, 45.0845 GB/s
   0, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 26, 2, 32768, 128, 5, 0.399968 ms, 83.8928 GB/s
   1, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 52, 4, 32768, 128, 5, 0.266624 ms, 125.849 GB/s
   2, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 104, 8, 32768, 128, 5, 0.225792 ms, 148.608 GB/s
   3, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 208, 16, 32768, 128, 5, 0.206272 ms, 162.671 GB/s
   4, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 416, 32, 32768, 128, 5, 0.2096 ms, 160.088 GB/s
   5, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 832, 64, 32768, 128, 5, 0.208864 ms, 160.652 GB/s
   6, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 1664, 128, 32768, 128, 5, 0.214272 ms, 156.597 GB/s
   7, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 3328, 256, 32768, 128, 5, 0.221312 ms, 151.616 GB/s
   8, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 6656, 512, 32768, 128, 5, 0.240096 ms, 139.754 GB/s
   9, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 13312, 1024, 32768, 128, 5, 0.28672 ms, 117.029 GB/s
  10, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 26624, 2048, 32768, 128, 5, 0.40768 ms, 82.3058 GB/s
  11, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 32768, 2520, 32768, 128, 5, 0.472256 ms, 71.0514 GB/s
   0, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 26, 2, 16384, 256, 5, 0.264256 ms, 126.977 GB/s
   1, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 52, 4, 16384, 256, 5, 0.22656 ms, 148.104 GB/s
   2, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 104, 8, 16384, 256, 5, 0.207968 ms, 161.344 GB/s
   3, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 208, 16, 16384, 256, 5, 0.20848 ms, 160.948 GB/s
   4, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 416, 32, 16384, 256, 5, 0.210592 ms, 159.334 GB/s
   5, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 832, 64, 16384, 256, 5, 0.216928 ms, 154.68 GB/s
   6, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 1664, 128, 16384, 256, 5, 0.223808 ms, 149.925 GB/s
   7, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 3328, 256, 16384, 256, 5, 0.246208 ms, 136.285 GB/s
   8, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 6656, 512, 16384, 256, 5, 0.279104 ms, 120.222 GB/s
   9, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 13312, 1024, 16384, 256, 5, 0.425376 ms, 78.8818 GB/s
  10, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 16384, 1260, 16384, 256, 5, 0.489024 ms, 68.6151 GB/s
   0, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 26, 2, 8192, 512, 5, 0.224256 ms, 149.626 GB/s
   1, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 52, 4, 8192, 512, 5, 0.205344 ms, 163.406 GB/s
   2, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 104, 8, 8192, 512, 5, 0.208 ms, 161.319 GB/s
   3, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 208, 16, 8192, 512, 5, 0.211936 ms, 158.323 GB/s
   4, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 416, 32, 8192, 512, 5, 0.222944 ms, 150.506 GB/s
   5, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 832, 64, 8192, 512, 5, 0.233408 ms, 143.759 GB/s
   6, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 1664, 128, 8192, 512, 5, 0.249664 ms, 134.398 GB/s
   7, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 3328, 256, 8192, 512, 5, 0.271008 ms, 123.813 GB/s
   8, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 6656, 512, 8192, 512, 5, 0.475616 ms, 70.5494 GB/s
   9, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 8192, 630, 8192, 512, 5, 0.546336 ms, 61.4172 GB/s
   0, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 26, 2, 4096, 1024, 5, 0.208448 ms, 160.973 GB/s
   1, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 52, 4, 4096, 1024, 5, 0.20992 ms, 159.844 GB/s
   2, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 104, 8, 4096, 1024, 5, 0.217568 ms, 154.225 GB/s
   3, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 208, 16, 4096, 1024, 5, 0.230208 ms, 145.757 GB/s
   4, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 416, 32, 4096, 1024, 5, 0.248352 ms, 135.108 GB/s
   5, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 832, 64, 4096, 1024, 5, 0.265728 ms, 126.274 GB/s
   6, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 1664, 128, 4096, 1024, 5, 0.334336 ms, 100.361 GB/s
   7, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 3328, 256, 4096, 1024, 5, 0.55984 ms, 59.9358 GB/s
   8, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 4096, 315, 4096, 1024, 5, 0.65088 ms, 51.5524 GB/s
   0, 0, Tesla K80, 3.7, 2505, 823, 16777216, 13, 26, 2, 131072, 64, 5, 1.41494 ms, 47.4286 GB/s
   1, 0, Tesla K80, 3.7, 2505, 823, 16777216, 13, 52, 4, 131072, 64, 5, 0.78768 ms, 85.1981 GB/s
   2, 0, Tesla K80, 3.7, 2505, 823, 16777216, 13, 104, 8, 131072, 64, 5, 0.50688 ms, 132.396 GB/s
   3, 0, Tesla K80, 3.7, 2505, 823, 16777216, 13, 208, 16, 131072, 64, 5, 0.433216 ms, 154.909 GB/s
   4, 0, Tesla K80, 3.7, 2505, 823, 16777216, 13, 416, 32, 131072, 64, 5, 0.438432 ms, 153.066 GB/s
   5, 0, Tesla K80, 3.7, 2505, 823, 16777216, 13, 832, 64, 131072, 64, 5, 0.430048 ms, 156.05 GB/s
