; saxpy-grid 1048576 1073741824, Thu Aug 23 16:36:13 2018
index,dev_id,dev_name,dev_CC,dev_memClock,dev_clock,n,numSMs,blocks_i,blocks_i/numSMs,blocks_n,TBlocksize,TRuns,min_time,max_throughput
   6, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 10240, 128, 65536, 256, 5, 0.35392 ms, 568.848 GB/s
   7, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 20480, 256, 65536, 256, 5, 0.350208 ms, 574.877 GB/s
   8, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 40960, 512, 65536, 256, 5, 0.345632 ms, 582.488 GB/s
   9, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 65536, 819, 65536, 256, 5, 0.345504 ms, 582.704 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 160, 2, 32768, 512, 5, 0.352384 ms, 571.327 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 320, 4, 32768, 512, 5, 0.343648 ms, 585.851 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 640, 8, 32768, 512, 5, 0.349984 ms, 575.245 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 1280, 16, 32768, 512, 5, 0.3544 ms, 568.077 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 2560, 32, 32768, 512, 5, 0.349536 ms, 575.982 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 5120, 64, 32768, 512, 5, 0.353952 ms, 568.796 GB/s
   6, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 10240, 128, 32768, 512, 5, 0.3504 ms, 574.562 GB/s
   7, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 20480, 256, 32768, 512, 5, 0.346784 ms, 580.553 GB/s
   8, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 32768, 409, 32768, 512, 5, 0.344992 ms, 583.569 GB/s
